"Iteration"	"posterior"	"NumSpeciation"	"numExtinction"	"numMassExtinctions"
812800	-1819.10625390314	2	2	1
812900	-1829.24713919075	3	1	4
813000	-1821.50790672803	4	1	1
813100	-1817.50977943766	3	1	2
813200	-1830.86799959954	3	1	4
813300	-1831.21700688249	4	1	3
813400	-1825.79972388466	4	1	2
813500	-1821.9809011615	2	1	3
813600	-1831.20368384456	3	2	3
813700	-1815.56107251487	2	1	2
813800	-1821.0402452995	2	1	2
813900	-1814.45439669544	2	1	1
814000	-1819.77802255404	2	1	2
814100	-1831.2802804081	3	1	4
814200	-1821.50749607387	2	1	3
814300	-1834.66849106206	4	1	3
814400	-1833.04094037332	3	1	4
814500	-1825.06525626613	3	1	3
814600	-1827.05780018792	4	1	2
814700	-1827.28486236382	3	1	3
814800	-1828.48947360058	3	1	3
814900	-1815.72246460118	2	1	1
815000	-1818.1423842294	2	1	2
815100	-1823.87438958013	3	1	2
815200	-1820.11626223344	3	1	1
815300	-1827.19472940688	3	1	3
815400	-1843.11391496095	6	1	3
815500	-1835.48437399494	4	1	3
815600	-1828.67300005434	3	1	4
815700	-1825.11313691576	2	1	3
815800	-1823.26765022055	3	1	2
815900	-1821.25272691057	2	1	1
816000	-1853.66356818833	6	1	3
816100	-1842.82728810211	5	1	4
816200	-1827.2940161932	4	1	2
816300	-1823.22714512503	3	1	2
816400	-1824.86769010204	3	1	3
816500	-1814.83437138814	2	1	1
816600	-1815.27966842311	2	1	1
816700	-1824.53253217833	3	1	2
816800	-1825.68927635209	2	2	2
816900	-1834.79092658612	3	2	3
817000	-1833.12968399682	4	2	3
817100	-1820.6785982624	3	1	2
817200	-1836.51019030348	2	1	5
817300	-1823.81752873136	3	1	2
817400	-1814.29682136748	2	1	1
817500	-1815.16215147956	2	1	2
817600	-1819.88863649706	2	1	3
817700	-1860.15928219947	6	2	4
817800	-1839.86709334544	3	1	5
817900	-1854.53059153776	6	1	4
818000	-1860.02061966342	7	1	5
818100	-1823.42212848155	2	1	3
818200	-1815.26591878846	2	1	2
818300	-1820.47703600064	2	1	2
818400	-1819.24604109924	3	1	2
818500	-1822.8743463226	2	1	2
818600	-1813.78853514272	2	1	1
818700	-1817.30286791355	2	1	2
818800	-1836.60171913742	4	1	3
818900	-1826.69990544051	4	1	1
819000	-1846.83838963629	6	1	3
819100	-1833.7130743224	5	1	2
819200	-1828.38679896131	5	1	1
819300	-1826.97076316864	4	1	1
819400	-1826.09163651262	4	1	1
819500	-1819.67687120595	2	1	2
819600	-1821.66050159644	2	1	2
819700	-1833.64084082916	5	1	1
819800	-1818.63158614776	2	1	2
819900	-1820.57404781467	2	1	2
820000	-1819.15039926642	3	1	1
820100	-1817.96203157239	2	1	3
820200	-1827.76533915658	2	1	4
820300	-1827.80152336437	3	1	2
820400	-1823.86228313592	3	1	2
820500	-1819.19947289472	3	1	1
820600	-1824.62347080482	3	1	2
820700	-1826.61925746312	2	1	3
820800	-1827.08950618965	2	1	3
820900	-1840.21389635458	3	1	5
821000	-1826.23374144481	3	1	3
821100	-1851.65425358995	2	1	7
821200	-1822.7886364296	2	1	3
821300	-1823.11094471998	3	1	2
821400	-1832.37031201378	4	1	3
821500	-1825.75751380629	4	1	2
821600	-1821.23987109622	2	1	2
821700	-1824.17744584343	2	1	2
821800	-1828.80390517867	2	1	4
821900	-1817.3961346152	3	1	1
822000	-1824.4058749318	2	1	3
822100	-1820.70350852765	3	1	1
822200	-1839.89148433235	3	1	5
822300	-1828.98762982523	3	1	3
822400	-1823.78791717334	2	1	3
822500	-1819.95826058617	2	1	2
822600	-1821.55940033294	2	1	2
822700	-1822.47499617904	2	1	4
822800	-1834.84540981888	4	1	4
822900	-1826.96495616967	4	1	2
823000	-1823.02254495895	3	1	2
823100	-1824.53744511261	2	1	2
823200	-1817.95835230866	2	1	2
823300	-1826.30969568556	3	1	1
823400	-1815.87031535224	2	1	1
823500	-1828.11212085235	2	1	4
823600	-1829.01651395695	4	1	2
823700	-1822.22858137756	3	1	1
823800	-1843.8623203428	3	1	5
823900	-1832.8569549366	4	1	2
824000	-1818.67480730639	2	1	2
824100	-1828.12812055983	3	1	3
824200	-1830.32363735129	2	1	5
824300	-1834.38903358036	4	1	3
824400	-1831.87163451208	3	1	2
824500	-1821.01982800849	2	1	1
824600	-1828.93285500954	3	1	3
824700	-1818.4411484574	3	1	1
824800	-1816.99743594059	2	1	2
824900	-1828.34194323781	3	1	3
825000	-1819.6881713055	2	1	3
825100	-1839.73531224931	5	1	4
825200	-1832.38107794449	5	1	2
825300	-1817.96288358539	2	1	1
825400	-1819.73833841821	3	1	2
825500	-1842.92413966346	4	1	4
825600	-1819.70644039355	2	1	1
825700	-1817.46480155388	3	1	1
825800	-1820.00726873472	2	1	2
825900	-1827.68720916387	3	2	2
826000	-1823.83266605392	2	1	3
826100	-1840.88779711654	5	1	4
826200	-1848.9751337236	7	1	3
826300	-1841.00369436037	7	1	2
826400	-1819.47886971922	3	1	2
826500	-1826.55201784189	2	1	4
826600	-1831.98649050774	2	2	4
826700	-1819.68712753319	2	1	3
826800	-1831.54202839253	2	1	4
826900	-1828.80371017285	2	1	4
827000	-1821.93903202437	2	1	2
827100	-1823.93692422954	2	2	2
827200	-1815.0193452781	2	1	2
827300	-1823.6770360017	2	2	2
827400	-1820.88286707825	3	1	1
827500	-1820.44943688644	3	1	1
827600	-1830.31112612006	2	1	4
827700	-1827.83801904752	3	1	2
827800	-1843.06818855446	3	1	5
827900	-1826.95032526639	3	2	2
828000	-1816.90635348094	2	1	2
828100	-1823.80395039387	2	1	3
828200	-1823.2591156462	4	1	2
828300	-1823.54223127326	3	1	1
828400	-1825.68072662744	2	2	2
828500	-1834.87413674368	4	2	2
828600	-1836.06199961844	3	2	4
828700	-1842.23623281739	3	2	5
828800	-1838.96794604251	5	2	3
828900	-1848.32639599026	3	2	5
829000	-1835.27670476975	2	2	4
829100	-1821.60933442107	2	2	1
829200	-1834.98031770706	2	2	4
829300	-1849.30252461089	6	2	3
829400	-1832.1687887464	4	2	2
829500	-1855.32508881374	4	3	4
829600	-1827.73484497297	3	2	2
829700	-1833.59140714387	3	3	1
829800	-1845.71713407382	3	3	3
829900	-1837.74280653046	3	3	2
830000	-1837.47772382646	3	2	3
830100	-1839.72521975298	2	2	4
830200	-1819.91082870658	2	1	1
830300	-1824.97794734883	3	1	2
830400	-1823.11150411293	3	1	2
830500	-1833.34028892638	3	1	3
830600	-1829.67204812249	4	1	2
830700	-1841.84479857844	4	1	4
830800	-1819.5629338221	2	1	2
830900	-1815.65811546479	2	1	1
831000	-1820.24930095193	2	1	2
831100	-1828.08492398976	2	1	3
831200	-1820.31105599902	2	1	3
831300	-1816.27936517257	2	1	1
831400	-1824.14220685626	2	2	2
831500	-1816.75982579998	2	1	1
831600	-1815.68234070693	2	1	1
831700	-1819.77994782243	2	1	2
831800	-1815.77788767282	2	1	2
831900	-1818.1163345873	2	1	2
832000	-1814.86377663986	2	1	1
832100	-1835.3703837643	3	1	5
832200	-1816.7744316415	2	1	2
832300	-1822.29581034387	2	1	3
832400	-1833.26791486882	4	1	3
832500	-1821.51296116562	2	1	2
832600	-1819.69035418781	2	1	2
832700	-1840.5432608268	3	1	4
832800	-1838.40361146262	6	1	2
832900	-1834.21283191939	6	1	1
833000	-1833.38840794814	4	1	3
833100	-1821.36612046832	2	2	2
833200	-1831.99542435481	2	1	4
833300	-1825.50376957335	4	1	2
833400	-1815.30688622943	2	1	1
833500	-1822.72335773557	4	1	1
833600	-1829.32121656979	4	1	2
833700	-1822.52372834518	3	1	2
833800	-1832.64964744595	4	1	2
833900	-1816.93454486524	2	1	2
834000	-1822.11482713161	3	1	2
834100	-1838.71350362264	4	2	4
834200	-1829.31116065637	2	2	3
834300	-1837.48049514148	5	1	3
834400	-1832.1818930915	4	1	3
834500	-1829.15031963702	5	1	2
834600	-1896.8368700648	10	1	8
834700	-1851.72610973024	9	1	1
834800	-1847.23512242469	8	1	1
834900	-1838.24677576783	7	1	1
835000	-1838.13588500561	3	1	5
835100	-1834.39112482717	3	1	3
835200	-1820.54478184998	3	1	1
835300	-1838.26611353239	6	1	2
835400	-1820.37319349014	2	2	1
835500	-1833.81607242348	2	1	4
835600	-1812.62672262559	2	1	1
835700	-1831.86519458128	3	1	3
835800	-1838.61014148864	6	1	1
835900	-1821.55139242842	3	1	2
836000	-1828.97232890598	5	1	1
836100	-1819.03724414745	3	1	1
836200	-1847.39803506158	5	1	3
836300	-1814.24873494809	2	1	1
836400	-1815.31585009209	2	1	1
836500	-1839.09566497712	3	3	2
836600	-1826.2649263248	2	1	3
836700	-1819.8537317758	2	1	2
836800	-1829.77259455407	4	1	2
836900	-1822.14480439903	2	1	3
837000	-1821.83990540004	2	1	3
837100	-1833.10069856865	4	1	3
837200	-1843.75979437503	4	1	4
837300	-1844.02635458182	4	1	4
837400	-1834.03821207557	5	1	3
837500	-1834.60960493618	2	1	5
837600	-1829.03818498484	5	1	1
837700	-1833.45587852939	2	1	5
837800	-1832.90246370944	2	1	4
837900	-1821.25304700632	2	1	2
838000	-1825.23972379104	3	1	3
838100	-1816.86729221958	2	1	1
838200	-1831.53067235594	4	1	3
838300	-1829.21734295085	2	1	4
838400	-1821.21323625415	2	1	3
838500	-1836.02236258892	2	1	5
838600	-1815.75035846876	2	1	2
838700	-1836.087857922	5	1	3
838800	-1821.94409187265	3	1	2
838900	-1825.62580139235	2	1	2
839000	-1813.82732985444	2	1	1
839100	-1814.90437316536	2	1	1
839200	-1816.49739630206	2	1	2
839300	-1820.87452326894	2	1	2
839400	-1824.67080309037	4	1	1
839500	-1824.54707444239	2	1	3
839600	-1831.49923908278	2	1	4
839700	-1835.79507818221	4	1	3
839800	-1821.68371094851	3	1	2
839900	-1825.47192011575	3	1	3
840000	-1830.75848925542	3	1	3
840100	-1824.53275152601	2	1	3
840200	-1815.81623798027	2	1	2
840300	-1825.7457124036	2	1	3
840400	-1815.98889950378	2	1	2
840500	-1816.07663463888	2	1	2
840600	-1829.1205070065	3	1	4
840700	-1826.92417803318	2	1	4
840800	-1833.51940590404	2	1	5
840900	-1828.8957534045	3	1	2
841000	-1827.04995542504	2	1	3
841100	-1826.32682395794	2	1	3
841200	-1824.81240052458	2	1	4
841300	-1816.49699322771	2	1	2
841400	-1832.74902396548	3	1	4
841500	-1825.64679570357	2	1	4
841600	-1834.29060682303	4	1	3
841700	-1854.5038729373	6	1	5
841800	-1830.95592736114	3	1	4
841900	-1822.64934315671	2	1	3
842000	-1823.5234318158	2	1	3
842100	-1817.86367637417	2	1	2
842200	-1844.08737229546	7	1	2
842300	-1830.37656034863	2	1	4
842400	-1825.68162706778	2	1	3
842500	-1819.19563961686	2	1	2
842600	-1824.55452284714	4	1	1
842700	-1813.64524457297	2	1	1
842800	-1823.57394848673	3	1	2
842900	-1828.70670068286	2	1	4
843000	-1816.33542336541	2	1	1
843100	-1828.66941571326	3	1	3
843200	-1837.88260161186	5	1	2
843300	-1819.5403206645	3	1	2
843400	-1818.28836617241	3	1	1
843500	-1830.62793344119	3	1	4
843600	-1835.6015264455	3	1	4
843700	-1820.62254125448	3	1	1
843800	-1825.03776780011	3	1	2
843900	-1828.25280307499	3	1	3
844000	-1828.8251224071	4	1	2
844100	-1818.56248414472	3	1	1
844200	-1827.31254874302	2	1	3
844300	-1819.13732981305	2	1	1
844400	-1824.9986943966	2	1	3
844500	-1827.35403250343	2	1	3
844600	-1822.9415065542	3	1	1
844700	-1820.72409996891	2	1	2
844800	-1835.24147931538	2	1	5
844900	-1828.8059780873	2	1	4
845000	-1825.18867680795	2	2	3
845100	-1846.39003204076	4	1	4
845200	-1819.69440755716	3	1	1
845300	-1820.05859849992	2	1	2
845400	-1821.81660608196	2	1	2
845500	-1820.07567914081	2	1	2
845600	-1817.58131256604	2	1	1
845700	-1822.08472833315	3	1	1
845800	-1825.82556437765	3	1	2
845900	-1820.272701206	3	1	2
846000	-1828.6279828935	2	1	4
846100	-1816.85086344697	2	1	2
846200	-1819.87700242716	2	1	2
846300	-1819.95127091758	2	1	2
846400	-1826.89357820919	2	1	3
846500	-1825.20528318734	2	1	3
846600	-1824.9786227273	3	1	2
846700	-1818.38955420145	2	1	2
846800	-1821.27803971859	2	1	2
846900	-1823.18692719578	2	1	4
847000	-1830.50771594428	2	1	4
847100	-1820.015503035	2	1	2
847200	-1831.75175026184	3	1	2
847300	-1827.85732968611	4	1	2
847400	-1826.68792362888	3	1	3
847500	-1816.11980933479	2	1	1
847600	-1847.7384117334	4	1	5
847700	-1818.81074394999	2	1	2
847800	-1832.22053813616	3	2	3
847900	-1846.91790385071	4	1	5
848000	-1822.01038766281	3	1	2
848100	-1818.19728489528	2	1	2
848200	-1840.99772971317	3	1	5
848300	-1824.34889930887	4	1	2
848400	-1827.64852022445	4	1	3
848500	-1839.3711750942	4	1	4
848600	-1833.0471326102	2	1	4
848700	-1826.40878164544	2	1	3
848800	-1820.63512117829	3	1	2
848900	-1830.34510568534	2	1	5
849000	-1823.2369971905	2	1	3
849100	-1817.25390172497	2	1	2
849200	-1827.48004934917	3	1	3
849300	-1852.17332345138	8	1	2
849400	-1817.60716941317	2	1	2
849500	-1826.78675121787	3	1	2
849600	-1828.9444946573	3	1	2
849700	-1835.82847785636	2	1	4
849800	-1825.2650161757	3	1	2
849900	-1831.20810565237	4	1	2
850000	-1823.82617247069	3	1	2
850100	-1826.11310906579	2	1	2
850200	-1821.34909342807	3	1	1
850300	-1821.45323023534	2	1	2
850400	-1827.11277105163	2	1	2
850500	-1819.39718456905	2	1	0
850600	-1819.72387611833	2	1	1
850700	-1821.45229194573	2	1	2
850800	-1837.8688522526	3	1	5
850900	-1838.85743359788	6	1	2
851000	-1823.06095552089	3	1	2
851100	-1822.7761276519	2	1	2
851200	-1834.07185160418	2	2	3
851300	-1822.27051222504	3	1	1
851400	-1819.74506478785	3	1	2
851500	-1818.38546894341	2	1	2
851600	-1824.12672681576	2	1	3
851700	-1832.00483149112	2	2	2
851800	-1822.64494860358	2	1	3
851900	-1827.66946791162	2	1	3
852000	-1827.08533712991	3	1	3
852100	-1825.98680297995	3	1	2
852200	-1823.73088215741	3	1	2
852300	-1822.40031444153	3	1	1
852400	-1826.77902460939	3	1	3
852500	-1825.96258251973	4	1	1
852600	-1831.22365142401	4	1	3
852700	-1856.9670911355	7	1	5
852800	-1830.60196527664	3	1	3
852900	-1822.9041791824	3	1	2
853000	-1830.26405870047	2	2	2
853100	-1822.22154038179	2	2	1
853200	-1824.7794697077	2	1	4
853300	-1826.87119842279	2	1	4
853400	-1832.31124047765	3	1	3
853500	-1825.6498800783	2	1	4
853600	-1815.98082563829	2	1	1
853700	-1829.62745556505	3	1	3
853800	-1828.96848527679	2	3	2
853900	-1823.93762830581	3	1	2
854000	-1823.21440060274	3	1	2
854100	-1830.53053173597	4	1	2
854200	-1825.00192784366	2	1	3
854300	-1814.50973890352	2	1	1
854400	-1814.80036358078	2	1	1
854500	-1830.38276833985	4	1	3
854600	-1825.35606741158	2	1	2
854700	-1830.15782772089	4	1	2
854800	-1828.18413207506	2	1	3
854900	-1835.50095459982	3	1	4
855000	-1829.31305083577	2	1	4
855100	-1829.13788453525	2	2	4
855200	-1832.91858177066	4	2	2
855300	-1816.8015190104	2	1	2
855400	-1815.29693551622	2	1	1
855500	-1824.91591019612	2	1	4
855600	-1830.16113335193	2	1	5
855700	-1826.70470768505	2	1	3
855800	-1824.52533790417	3	1	2
855900	-1830.2881398995	4	1	2
856000	-1823.26388892976	2	1	3
856100	-1824.46868921732	2	1	3
856200	-1827.06102964971	2	1	3
856300	-1820.02143042114	2	1	2
856400	-1828.42224993468	3	1	3
856500	-1830.26580563999	2	1	4
856600	-1829.53665963636	4	1	2
856700	-1830.24608418427	4	1	2
856800	-1839.01173150157	4	1	4
856900	-1836.69413993668	4	1	5
857000	-1844.01270310396	5	1	4
857100	-1836.91722155031	4	1	5
857200	-1820.31952240859	2	1	3
857300	-1825.82199895274	4	1	2
857400	-1819.44399645554	2	1	1
857500	-1821.93795520685	2	1	3
857600	-1828.83174901815	2	1	4
857700	-1828.52067191989	2	1	4
857800	-1824.59129015513	3	1	2
857900	-1815.43864657337	2	1	1
858000	-1817.22595246811	2	1	2
858100	-1829.19506145541	2	1	3
858200	-1833.32409807554	2	1	5
858300	-1816.9771490386	2	1	1
858400	-1825.19912749774	2	1	3
858500	-1823.00381683836	2	1	2
858600	-1833.07068300162	3	1	3
858700	-1822.06797089118	3	1	2
858800	-1823.141585847	3	1	2
858900	-1835.6873597374	4	1	3
859000	-1827.11623607234	3	1	4
859100	-1824.80529582386	3	1	2
859200	-1817.63655229728	3	1	1
859300	-1821.28822639692	3	1	2
859400	-1828.44451853956	3	1	1
859500	-1836.75334135178	4	2	2
859600	-1831.86356315659	4	2	0
859700	-1820.0412830391	3	1	1
859800	-1817.6348576492	2	1	2
859900	-1821.70790132616	2	1	2
860000	-1829.70759349313	2	1	4
860100	-1831.63238956744	4	1	3
860200	-1823.71235827713	2	1	3
860300	-1824.30053756881	2	1	3
860400	-1835.2324014191	4	2	3
860500	-1833.48363311121	2	3	2
860600	-1820.14382848237	2	2	1
860700	-1824.33771433548	2	2	2
860800	-1825.32062141868	2	1	3
860900	-1823.19892189104	3	1	1
861000	-1846.66630606727	8	1	1
861100	-1820.44338197117	2	1	2
861200	-1814.5427791097	2	1	2
861300	-1817.80545950205	2	1	2
861400	-1824.80624013614	2	2	2
861500	-1821.4999780556	2	1	2
861600	-1821.52233559699	2	1	3
861700	-1818.58242736182	3	1	1
861800	-1822.98097943548	3	1	2
861900	-1825.50984081556	2	1	3
862000	-1820.14893150532	2	1	2
862100	-1826.1537877726	3	1	3
862200	-1816.72478957843	2	1	1
862300	-1823.81022052397	2	1	3
862400	-1830.52228262382	2	1	4
862500	-1815.07798757271	2	1	1
862600	-1817.27402992969	2	1	2
862700	-1827.94530203056	2	2	2
862800	-1831.81154862703	2	1	4
862900	-1838.01816931066	2	1	6
863000	-1821.27100626223	3	1	1
863100	-1819.25522495585	2	1	2
863200	-1836.21023186919	5	1	1
863300	-1839.32565608867	5	1	2
863400	-1830.6667019648	5	1	0
863500	-1835.48891742058	5	1	1
863600	-1835.05846054168	3	1	3
863700	-1835.80678317515	4	1	1
863800	-1825.68477042003	4	1	2
863900	-1822.04640865473	3	1	3
864000	-1819.68328492538	2	1	3
864100	-1827.35159600189	2	1	4
864200	-1828.64963288428	2	1	4
864300	-1830.58332674937	2	1	4
864400	-1829.28411318205	2	1	5
864500	-1820.42066872318	2	1	3
864600	-1835.1533578325	2	1	5
864700	-1819.51226092525	2	1	1
864800	-1823.86387021001	2	1	3
864900	-1839.9388645231	5	1	3
865000	-1825.03017789675	2	1	3
865100	-1826.3639055043	2	1	4
865200	-1819.7212722413	2	1	2
865300	-1819.46900204611	2	1	2
865400	-1817.69319873796	2	1	2
865500	-1815.6469197596	2	1	1
865600	-1834.27937802204	2	1	5
865700	-1827.77831623719	2	1	3
865800	-1816.18681528032	2	1	2
865900	-1821.9195124728	2	1	1
866000	-1815.49193643356	2	1	2
866100	-1830.50993633717	3	1	3
866200	-1846.59559241832	5	1	5
866300	-1822.97938143808	3	1	2
866400	-1828.57389905429	4	1	2
866500	-1833.94456738236	2	1	4
866600	-1814.58523509294	2	1	1
866700	-1831.77013737127	2	1	3
866800	-1838.5765021536	3	1	5
866900	-1827.0197983839	3	1	3
867000	-1837.24226922907	5	1	2
867100	-1817.43603721734	3	1	1
867200	-1826.44069716151	2	1	4
867300	-1843.67773820326	5	1	4
867400	-1815.34514876355	2	1	1
867500	-1824.84369777604	3	1	2
867600	-1843.0806237855	3	1	5
867700	-1817.17983380055	2	1	2
867800	-1824.75026080104	4	1	2
867900	-1823.03288523538	3	1	3
868000	-1830.98957905015	2	1	3
868100	-1843.16380244834	3	1	5
868200	-1828.99984936547	3	1	2
868300	-1820.14880621267	2	1	2
868400	-1818.82259428524	2	1	3
868500	-1833.6808892339	3	1	4
868600	-1815.02629597734	2	1	1
868700	-1818.82488874587	2	1	2
868800	-1834.82546422934	3	1	4
868900	-1831.26668166424	4	1	2
869000	-1828.71857162013	3	1	3
869100	-1821.17928546768	2	1	3
869200	-1815.22421327822	2	1	2
869300	-1828.75405010602	2	1	4
869400	-1842.93197957848	2	1	6
869500	-1830.66898146968	4	1	2
869600	-1822.48565554538	3	1	2
869700	-1824.24203986555	3	1	3
869800	-1830.51945553948	3	1	4
869900	-1820.86924196783	2	1	2
870000	-1824.1083127471	2	1	3
870100	-1821.13613993909	2	1	2
870200	-1815.9719663134	2	1	1
870300	-1820.35570685536	2	1	2
870400	-1847.3789505858	3	1	6
870500	-1827.53132240667	2	1	4
870600	-1823.55281770705	2	1	3
870700	-1822.29998147458	3	1	2
870800	-1823.61459527226	4	1	1
870900	-1831.22155095606	2	1	4
871000	-1819.13892623412	2	1	1
871100	-1814.9827534663	2	1	1
871200	-1824.09326672973	2	1	2
871300	-1816.75611172712	2	1	2
871400	-1818.07107582919	2	1	2
871500	-1832.23559161112	4	2	2
871600	-1821.80329822012	3	1	2
871700	-1840.41975747485	2	1	5
871800	-1825.35908551102	2	1	3
871900	-1818.39995195804	2	1	2
872000	-1825.66388969663	3	1	2
872100	-1832.69970655102	4	1	2
872200	-1837.25078033114	3	1	4
872300	-1834.44870055655	4	1	3
872400	-1831.8577218583	3	1	4
872500	-1817.44090712033	3	1	1
872600	-1820.80251148326	3	1	2
872700	-1817.24154733929	2	1	2
872800	-1815.78919658473	2	1	1
872900	-1827.1108848841	3	1	3
873000	-1825.18343129257	4	1	2
873100	-1822.09731596737	4	1	1
873200	-1820.89477709833	2	1	2
873300	-1826.16275431722	3	1	2
873400	-1830.3896060539	3	1	2
873500	-1818.45964863063	3	1	1
873600	-1824.02652473231	2	1	2
873700	-1834.48911508001	2	1	4
873800	-1839.00058007488	3	1	4
873900	-1836.49840793437	5	1	2
874000	-1833.39298455964	5	1	2
874100	-1844.40836826243	6	1	3
874200	-1827.94228830441	2	1	3
874300	-1815.49689956026	2	1	1
874400	-1823.58165079457	3	1	2
874500	-1825.16245659705	2	1	4
874600	-1833.80714036534	6	1	1
874700	-1838.74025459585	6	1	2
874800	-1837.07069987985	6	1	2
874900	-1828.4499899157	3	1	4
875000	-1829.93375404578	2	1	4
875100	-1825.2499802171	3	2	1
875200	-1846.50918810886	7	1	3
875300	-1834.35449097994	5	1	1
875400	-1816.07595186274	2	1	1
875500	-1823.24484960634	2	1	3
875600	-1819.05881533498	3	1	1
875700	-1822.00108450135	3	1	2
875800	-1827.49659407891	2	1	3
875900	-1827.51438413957	3	1	3
876000	-1824.28992487359	3	1	3
876100	-1832.29674464059	3	1	4
876200	-1817.99341081881	2	1	2
876300	-1826.94339072099	3	1	3
876400	-1835.14832771463	4	1	4
876500	-1831.40611248876	3	1	4
876600	-1835.10254112245	2	1	5
876700	-1827.15611368611	2	1	3
876800	-1841.35300069664	5	1	3
876900	-1834.43333341379	4	1	3
877000	-1834.25226707342	5	1	2
877100	-1832.59991045589	4	1	2
877200	-1835.917948908	4	1	4
877300	-1824.77645232107	4	1	1
877400	-1842.11071040079	4	1	4
877500	-1825.1183176213	4	1	2
877600	-1827.57994058665	3	2	2
877700	-1827.93514953068	2	2	2
877800	-1824.62679394637	3	2	1
877900	-1823.17467373456	3	1	2
878000	-1818.26510154269	2	1	2
878100	-1823.40289873168	2	1	3
878200	-1822.43759742713	2	1	3
878300	-1823.93281114446	2	1	3
878400	-1844.46479052909	3	1	5
878500	-1847.58456749158	4	1	5
878600	-1824.90327493946	2	1	4
878700	-1829.46942150128	2	1	3
878800	-1828.63676903688	4	1	2
878900	-1829.60917622951	4	1	2
879000	-1826.47735650992	3	1	2
879100	-1820.25743020113	2	1	2
879200	-1819.79210344091	3	1	1
879300	-1820.70765467264	3	1	1
879400	-1815.64577219618	2	1	1
879500	-1814.45317324452	2	1	1
879600	-1840.18419281941	4	1	4
879700	-1835.91232963278	5	1	2
879800	-1830.1392369511	2	2	3
879900	-1822.17243778858	4	1	1
880000	-1839.17763597491	6	1	2
880100	-1836.84289246548	4	1	2
880200	-1839.83831658043	4	1	3
880300	-1827.00814732368	2	1	3
880400	-1818.85948458132	2	1	2
880500	-1824.96500921798	2	1	3
880600	-1820.67135091781	2	1	3
880700	-1840.29945237574	5	1	4
880800	-1827.11946531673	2	1	3
880900	-1822.95520797915	2	1	2
881000	-1833.37041210073	4	1	3
881100	-1815.95286494841	2	1	2
881200	-1834.04966719998	5	1	2
881300	-1835.42738487074	3	1	4
881400	-1837.4031838496	4	1	3
881500	-1828.08669741504	4	1	2
881600	-1819.84164563508	2	1	2
881700	-1816.19105924896	2	1	2
881800	-1832.07116559361	3	1	4
881900	-1839.20405442484	3	1	5
882000	-1823.81981487833	2	1	3
882100	-1828.65989740861	3	1	3
882200	-1832.5965371009	5	1	1
882300	-1824.52485314117	2	1	3
882400	-1817.62943471972	2	1	2
882500	-1814.67129879394	2	1	1
882600	-1826.99070928857	3	1	3
882700	-1836.08761372983	5	1	3
882800	-1836.15641947057	3	2	4
882900	-1824.07423778818	2	1	2
883000	-1823.43396958328	4	1	1
883100	-1815.92761084065	2	1	1
883200	-1818.69444656731	2	1	1
883300	-1820.69824859371	2	1	2
883400	-1820.58668895492	2	1	2
883500	-1828.4707533178	3	1	2
883600	-1815.64570276844	2	1	1
883700	-1832.427541291	2	1	4
883800	-1825.64668096512	2	1	4
883900	-1825.31813657931	2	1	3
884000	-1848.74346952487	4	1	5
884100	-1834.06560433604	2	1	3
884200	-1820.40670029747	3	1	1
884300	-1828.16608363328	2	1	4
884400	-1823.06168676536	2	1	3
884500	-1834.37719749562	4	1	3
884600	-1820.39819189397	2	1	2
884700	-1816.28364840013	2	1	2
884800	-1824.26193823281	2	1	4
884900	-1818.477082385	3	1	1
885000	-1816.28206637248	2	1	1
885100	-1817.78354895279	2	1	2
885200	-1820.83916685587	2	1	0
885300	-1823.04928296762	3	1	2
885400	-1832.35173550636	2	1	5
885500	-1828.11922826071	2	1	3
885600	-1824.74060344952	2	1	2
885700	-1826.75171755205	4	1	1
885800	-1839.76237815932	2	1	6
885900	-1827.5134839657	2	1	4
886000	-1828.09325606652	3	1	3
886100	-1824.24106355982	3	1	2
886200	-1836.4340365892	4	1	4
886300	-1822.24323996147	2	1	3
886400	-1821.23398026911	2	1	3
886500	-1820.89603965267	2	1	2
886600	-1822.73549646651	3	1	2
886700	-1819.79387593722	2	1	2
886800	-1823.21188305901	3	1	2
886900	-1834.11027678382	2	1	4
887000	-1815.77991283419	2	1	1
887100	-1818.49006674667	2	1	2
887200	-1823.10065918634	3	1	1
887300	-1819.32687239291	2	1	2
887400	-1815.93668058806	2	1	1
887500	-1819.76584200221	3	1	2
887600	-1814.80941708474	2	1	1
887700	-1820.77729825316	2	1	2
887800	-1822.00623217617	3	1	2
887900	-1819.05026127712	2	1	2
888000	-1827.35071980991	3	1	2
888100	-1829.35597673996	4	1	2
888200	-1838.31707888168	4	2	3
888300	-1829.99146201686	4	1	2
888400	-1823.70523541349	3	1	2
888500	-1826.32120844494	3	1	3
888600	-1830.32146553409	3	1	3
888700	-1816.95519339522	2	1	1
888800	-1820.10652654968	2	1	2
888900	-1821.84126307822	2	1	3
889000	-1827.43154462688	3	1	2
889100	-1829.79776577039	4	1	2
889200	-1819.89822903904	2	1	2
889300	-1819.87396869438	2	1	2
889400	-1822.88936525725	4	1	2
889500	-1822.29611708083	3	1	2
889600	-1815.58687640995	2	1	2
889700	-1812.94801472903	2	1	1
889800	-1830.09460431081	2	1	4
889900	-1829.22946370464	4	1	3
890000	-1821.51462054248	2	1	3
890100	-1828.02939892568	3	1	3
890200	-1816.33087569427	2	1	2
