"Iteration"	"speciation"	"extinction"
5232	0.164977400886618	0.159605801261284
5233	0.171001912057233	0.165434156705278
5234	0.171001912057233	0.165434156705278
5235	0.175300033911812	0.169592333393916
5236	0.201444386071477	0.196342027309914
5237	0.201444386071477	0.196342027309914
5238	0.201295931508822	0.196193572747259
5239	0.20756724209824	0.202305920975676
5240	0.185763333728771	0.181054688271688
5241	0.185763333728771	0.181054688271688
5242	0.181589825801177	0.176986968546475
5243	0.181589825801177	0.176986968546475
5244	0.19873171874994	0.193694356500421
5245	0.203778761889571	0.198613469459891
5246	0.207429193114789	0.202171371195785
5247	0.203789822284591	0.198790188856634
5248	0.20119503460368	0.196259059836801
5249	0.21386064011649	0.208613936462381
5250	0.220929139340101	0.215509022192582
5251	0.182067270480406	0.176647153332887
5252	0.182067270480406	0.176647153332887
5253	0.182067270480406	0.176647153332887
5254	0.192991287775862	0.187965990369683
5255	0.173140903805626	0.168115606399447
5256	0.23675979196143	0.229887999437077
5257	0.23096312426083	0.224091331736476
5258	0.183811659044054	0.176939866519701
5259	0.199698692747686	0.192044395355542
5260	0.208459837154082	0.20096279371337
5261	0.208459837154082	0.20096279371337
5262	0.189032245298452	0.181535201857741
5263	0.209918650575871	0.201593249584637
5264	0.209918650575871	0.201593249584637
5265	0.209918650575871	0.201593249584637
5266	0.184397314800863	0.17607191380963
5267	0.201743437011809	0.193418036020575
5268	0.223197106949566	0.213986371557318
5269	0.223197106949566	0.213986371557318
5270	0.188058117297992	0.181575050584793
5271	0.200281345326271	0.193465934557431
5272	0.193869993011951	0.186222519826764
5273	0.193869993011951	0.186222519826764
5274	0.207952968976819	0.199749973096316
5275	0.186780921875763	0.179413087022324
5276	0.190545524762222	0.183177689908783
5277	0.186923948390174	0.179696149240286
5278	0.190855400836889	0.183021851807109
5279	0.196104489501083	0.188270940471303
5280	0.196104489501083	0.188270940471303
5281	0.205607007924843	0.198486536558968
5282	0.183332717030096	0.176059570105103
5283	0.205288789404173	0.197144604604111
5284	0.191895030530663	0.18428220084137
5285	0.184633893676818	0.177172875576648
5286	0.172423045213562	0.164787046893081
5287	0.199098249417506	0.190280901966765
5288	0.224272944711698	0.215455597260957
5289	0.214998423488531	0.20618107603779
5290	0.220592589653416	0.21183674074485
5291	0.193863615749483	0.185854992385952
5292	0.189381804181797	0.181558327168153
5293	0.176680759048565	0.16885728203492
5294	0.17645506524656	0.168631588232916
5295	0.197761630158489	0.188164635983995
5296	0.197761630158489	0.188164635983995
5297	0.217137277842013	0.206600020494138
5298	0.217137277842013	0.206600020494138
5299	0.185365207967063	0.176458396602846
5300	0.185815600384515	0.176887147632757
5301	0.186723833006056	0.177795380254299
5302	0.186723833006056	0.177795380254299
5303	0.186723833006056	0.177795380254299
5304	0.186723833006056	0.177795380254299
5305	0.174179815762292	0.165851172169735
5306	0.174179815762292	0.165851172169735
5307	0.208819645864309	0.199070869565994
5308	0.197078506250097	0.187336510488351
5309	0.186229942491954	0.177024213541662
5310	0.198114508515058	0.188908779564766
5311	0.17695294384709	0.168730523135844
5312	0.197620038070449	0.188520359075849
5313	0.190968313697851	0.181285087340098
5314	0.190968313697851	0.181285087340098
5315	0.190968313697851	0.181285087340098
5316	0.186144178556748	0.176705564468158
5317	0.186144178556748	0.176705564468158
5318	0.190335177083865	0.181168557458578
5319	0.190335177083865	0.181168557458578
5320	0.215724951750685	0.2065399279273
5321	0.177123418185132	0.168061528548192
5322	0.177123418185132	0.168061528548192
5323	0.2083428521703	0.19928096253336
5324	0.199914273515399	0.191647925190583
5325	0.18667789764572	0.178411549320905
5326	0.192472319958155	0.183949386821856
5327	0.186328640199411	0.177079254657923
5328	0.186328640199411	0.177079254657923
5329	0.203384410604351	0.193509772761383
5330	0.204674016751995	0.194736766471672
5331	0.213292558072533	0.203992123039721
5332	0.200117971074212	0.1908175360414
5333	0.201683978692573	0.192383543659761
5334	0.203963839684014	0.194663404651202
5335	0.203963839684014	0.194663404651202
5336	0.212601116629419	0.203300681596607
5337	0.183693674739701	0.175440528370497
5338	0.186295490229026	0.178042343859822
5339	0.190516839677824	0.182404201130243
5340	0.189342156521415	0.181279538643251
5341	0.189342156521415	0.181279538643251
5342	0.196954400894706	0.188891783016542
5343	0.196954400894706	0.188891783016542
5344	0.195153798588258	0.187164891011979
5345	0.202690851390535	0.194393403480066
5346	0.207681001618229	0.199835484800025
5347	0.18886145184795	0.181726876777345
5348	0.191592622870888	0.184354872988785
5349	0.191592622870888	0.184354872988785
5350	0.20026925844913	0.193031508567027
5351	0.209329215330336	0.201853753317438
5352	0.210129195365333	0.202625164858766
5353	0.229272081373716	0.22176805086715
5354	0.229272081373716	0.22176805086715
5355	0.236742981676301	0.229238951169734
5356	0.189040577921373	0.18304856813229
5357	0.189040577921373	0.18304856813229
5358	0.22325985981705	0.216183203152948
5359	0.226327553106773	0.219336845243647
5360	0.214319368901405	0.207381295887961
5361	0.214319368901405	0.207381295887961
5362	0.214310910265443	0.207373111079952
5363	0.177046364691983	0.171233333052341
5364	0.177561112629633	0.171748080989991
5365	0.177561112629633	0.171748080989991
5366	0.186737629962553	0.180624175641346
5367	0.226931452291176	0.21979472999377
5368	0.213758253469881	0.206621531172475
5369	0.190015884849501	0.183671846290738
5370	0.190015884849501	0.183671846290738
5371	0.203137697366307	0.196068622458259
5372	0.202976556151803	0.195907481243756
5373	0.198706634740977	0.192430904094508
5374	0.198706634740977	0.192430904094508
5375	0.235512599165932	0.229236868519462
5376	0.237479027764529	0.23120329711806
5377	0.191434431830795	0.185158701184326
5378	0.191434431830795	0.185158701184326
5379	0.200913055966724	0.194326590770532
5380	0.200913055966724	0.194326590770532
5381	0.200913055966724	0.194326590770532
5382	0.190234831153277	0.183648365957086
5383	0.190234831153277	0.183648365957086
5384	0.190234831153277	0.183648365957086
5385	0.180355207681608	0.173768742485417
5386	0.182919733255069	0.176239613106235
5387	0.193519711260455	0.186452486202867
5388	0.19369023766135	0.186616785080759
5389	0.180987228566359	0.174377682342377
5390	0.177281637334163	0.170667772677314
5391	0.200410326368252	0.193796461711402
5392	0.205431575776909	0.19881771112006
5393	0.210669788395654	0.203887279609133
5394	0.208140907806428	0.201439816269845
5395	0.188315845657654	0.181491768867764
5396	0.215053827236822	0.208229750446932
5397	0.188311029033743	0.182335553316707
5398	0.185238320426101	0.179262844709065
5399	0.174930318442395	0.168954842725359
5400	0.18005252298507	0.173902076976234
5401	0.217639969218637	0.210205566979492
5402	0.171554037696051	0.16569389295076
5403	0.201356755499934	0.193805645262017
5404	0.201356755499934	0.193805645262017
5405	0.201356755499934	0.193805645262017
5406	0.194105521659179	0.186826341041684
5407	0.192705754534113	0.185426573916618
5408	0.192705754534113	0.185426573916618
5409	0.192705754534113	0.185426573916618
5410	0.192705754534113	0.185426573916618
5411	0.202810667768602	0.194872942139854
5412	0.208294453995327	0.200356728366579
5413	0.196047839595751	0.188794302871152
5414	0.197510666237687	0.190257129513088
5415	0.186971510733742	0.179717974009143
5416	0.186971510733742	0.179717974009143
5417	0.186971510733742	0.179717974009143
5418	0.208870554582278	0.201430891330526
5419	0.204510709280509	0.197071046028756
5420	0.176032766785314	0.168593103533561
5421	0.187478212504578	0.178847001896175
5422	0.187478212504578	0.178847001896175
5423	0.208771754659607	0.20071358276152
5424	0.211844978446624	0.203786806548536
5425	0.215585095656853	0.207526923758766
5426	0.209812884899417	0.201754713001329
5427	0.186735200004368	0.17879131187962
5428	0.180823788649247	0.172879900524499
5429	0.172453586804153	0.162910925012458
5430	0.212611449550101	0.202742623764213
5431	0.207952192839686	0.199373195776715
5432	0.194326104014207	0.186948489573675
5433	0.187724402170951	0.180597422152891
5434	0.198419876808967	0.191292896790907
5435	0.195451963817862	0.188431587316159
5436	0.195451963817862	0.188431587316159
5437	0.195451963817862	0.188431587316159
5438	0.224870287007292	0.216646584040969
5439	0.2151856246688	0.207316098270048
5440	0.200117524900921	0.193558103429213
5441	0.200117524900921	0.193558103429213
5442	0.200117524900921	0.193558103429213
5443	0.200117524900921	0.193558103429213
5444	0.200117524900921	0.193558103429213
5445	0.200117524900921	0.193558103429213
5446	0.200117524900921	0.193558103429213
5447	0.200117524900921	0.193558103429213
5448	0.193518342357132	0.186958920885425
5449	0.193518342357132	0.186958920885425
5450	0.193518342357132	0.186958920885425
5451	0.193518342357132	0.186958920885425
5452	0.193518342357132	0.186958920885425
5453	0.193518342357132	0.186958920885425
5454	0.199406956786099	0.192647937160266
5455	0.184868931036495	0.178109911410661
5456	0.184868931036495	0.178109911410661
5457	0.184868931036495	0.178109911410661
5458	0.201740746420624	0.194135481517892
5459	0.211328749472821	0.203723484570089
5460	0.232700724087774	0.224151936448537
5461	0.175299428333866	0.166750640694629
5462	0.182284104413182	0.173394696652713
5463	0.189358669415419	0.180248595762656
5464	0.180012710854956	0.1710533170776
5465	0.174603385830582	0.16591321900244
5466	0.176891154064785	0.167941270627836
5467	0.176891154064785	0.167941270627836
5468	0.195783678345492	0.185877919579243
5469	0.195783678345492	0.185877919579243
5470	0.187683100907431	0.178187194313982
5471	0.185621737790247	0.176125831196798
5472	0.184949560227514	0.175453653634065
5473	0.183067657707796	0.173668374055884
5474	0.171565625227129	0.160661280716019
5475	0.167214869089449	0.156310524578339
5476	0.193534173043047	0.182629828531937
5477	0.210994084817698	0.20121684959548
5478	0.172898111480617	0.163120876258399
5479	0.178607082464147	0.168507009984167
5480	0.163976449359206	0.154241000984677
5481	0.177288093065073	0.167552644690543
5482	0.180055738207352	0.170320289832822
5483	0.177354239174177	0.167618790799647
5484	0.177016437566834	0.167280989192305
5485	0.202476065008316	0.192740616633787
5486	0.17276076575247	0.163041695500603
5487	0.199567211869168	0.189513859380362
5488	0.191947457177446	0.18189410468864
5489	0.20399893479028	0.193314379605515
5490	0.181789843847748	0.171105288662983
5491	0.198187998337081	0.187503443152316
5492	0.182241111225891	0.171556556041126
5493	0.184072335744251	0.173387780559486
5494	0.178673501999155	0.16830232436159
5495	0.174639450503718	0.164268272866153
5496	0.193070245272172	0.182966270814999
5497	0.186329270716292	0.176225296259118
5498	0.180440539830631	0.170149735698002
5499	0.228640544615547	0.215600819376281
5500	0.227162943926883	0.214123218687616
5501	0.189271521958064	0.177589798322775
5502	0.194987813687075	0.182890300961846
5503	0.198183334794908	0.186085822069679
5504	0.168301460039505	0.158027997557861
5505	0.168301460039505	0.158027997557861
5506	0.169111290322686	0.158713151747586
5507	0.182653433191836	0.172255294616736
5508	0.202317412257867	0.191919273682768
5509	0.202317412257867	0.191919273682768
5510	0.217988657590548	0.207417607139261
5511	0.217988657590548	0.207417607139261
5512	0.217988657590548	0.207417607139261
5513	0.203232581362884	0.193377105877698
5514	0.203232581362884	0.193377105877698
5515	0.196710454608938	0.186854979123752
5516	0.205256931836445	0.195406210273266
5517	0.186209532495099	0.176821407886787
5518	0.187537247324266	0.178149122715955
5519	0.21218580300167	0.201563770380864
5520	0.21218580300167	0.201563770380864
5521	0.21218580300167	0.201563770380864
5522	0.190830136105257	0.180985960936392
5523	0.190830136105257	0.180985960936392
5524	0.203509752828915	0.193011486169841
5525	0.194303303801186	0.184266125286561
5526	0.199862591597056	0.189538235443505
5527	0.196941556563099	0.187288952191165
5528	0.187789419786017	0.179292682083105
5529	0.169083750031015	0.160587012328102
5530	0.21005360265278	0.199498062188572
5531	0.213267001994985	0.202541743225896
5532	0.213267001994985	0.202541743225896
5533	0.213267001994985	0.202541743225896
5534	0.236430941023331	0.225705682254242
5535	0.236430941023331	0.225705682254242
5536	0.236430941023331	0.225705682254242
5537	0.226125633892567	0.215400375123478
5538	0.189489741031035	0.178949894752114
5539	0.189489741031035	0.178949894752114
5540	0.189489741031035	0.178949894752114
5541	0.194679008282372	0.184139162003451
5542	0.194679008282372	0.184139162003451
5543	0.201017534311665	0.190856894273245
5544	0.199738424312485	0.189642438217393
5545	0.199738424312485	0.189642438217393
5546	0.199987066615764	0.190690088766299
5547	0.182635932915913	0.173338955066449
5548	0.19542755156046	0.185592337812939
5549	0.183057320795534	0.173222107048013
5550	0.171409300715818	0.161574086968297
5551	0.17595356071703	0.166118346969509
5552	0.206996912522665	0.195426479554778
5553	0.185554715313886	0.175182829234766
5554	0.195072258237009	0.184700372157889
5555	0.195072258237009	0.184700372157889
5556	0.175582796676516	0.165210910597396
5557	0.222343211385249	0.211198974261916
5558	0.222343211385249	0.211198974261916
5559	0.166217118478892	0.155200747648194
5560	0.199728991214418	0.18760168110782
5561	0.199728991214418	0.18760168110782
5562	0.171287578379063	0.161073181022712
5563	0.194179390733298	0.182597475361412
5564	0.184042984142028	0.172461068770141
5565	0.184042984142028	0.172461068770141
5566	0.196110184661825	0.184560972327807
5567	0.196110184661825	0.184560972327807
5568	0.172453375970627	0.160373441230561
5569	0.160881248010059	0.149611912365434
5570	0.187912040504809	0.176237391187678
5571	0.187912040504809	0.176237391187678
5572	0.187912040504809	0.176237391187678
5573	0.187912040504809	0.176237391187678
5574	0.19001688412622	0.178342234809089
5575	0.197353763781797	0.185679114464665
5576	0.185045054034951	0.173370404717819
5577	0.191147564750269	0.179472915433137
5578	0.211486056202777	0.199811406885646
5579	0.212071066255152	0.200396416938021
5580	0.194086821563971	0.18241217224684
5581	0.204121051319476	0.192649213095765
5582	0.166203794797883	0.156862950069898
5583	0.192135788674084	0.180826962411124
5584	0.192135788674084	0.180826962411124
5585	0.192135788674084	0.180826962411124
5586	0.192135788674084	0.180826962411124
5587	0.181725381030509	0.170416554767548
5588	0.182503135916183	0.171194309653222
5589	0.197016529175606	0.185794730379233
5590	0.180874290648379	0.170571932234158
5591	0.18526105933667	0.174958700922449
5592	0.18526105933667	0.174958700922449
5593	0.175640249457238	0.165065001050338
5594	0.170938106413765	0.160645972673823
5595	0.187556237772871	0.177264104032929
5596	0.19213862511076	0.181595033227438
5597	0.183777772122879	0.173692981387165
5598	0.188901815546539	0.179506047679645
5599	0.194713508327727	0.184514272010333
5600	0.209479374905154	0.19928013858776
5601	0.20357722865469	0.193377992337296
5602	0.185230592496412	0.17506910365374
5603	0.185230592496412	0.17506910365374
5604	0.174145288410684	0.163983799568012
5605	0.194714906549603	0.183540507475712
5606	0.194714906549603	0.183540507475712
5607	0.189351482309552	0.178177083235661
5608	0.189619985773808	0.178445586699917
5609	0.189619985773808	0.178445586699917
5610	0.177448996705506	0.167039921310424
5611	0.212579836825242	0.20217076143016
5612	0.201216921703518	0.191364236989586
5613	0.185380385755964	0.176303144748909
5614	0.200540491608391	0.190720928623993
5615	0.185692099215873	0.176972274334189
5616	0.185692099215873	0.176972274334189
5617	0.185692099215873	0.176972274334189
5618	0.195502898391273	0.186783073509589
5619	0.185324080191202	0.176604255309518
5620	0.185324080191202	0.176604255309518
5621	0.185324080191202	0.176604255309518
5622	0.185324080191202	0.176604255309518
5623	0.211011157928707	0.202291333047024
5624	0.187176531755841	0.178456706874157
5625	0.163860814725007	0.155140989843324
5626	0.203956886910862	0.193412922965695
5627	0.192504618562406	0.181960654617239
5628	0.197030262702541	0.18663787390465
5629	0.200708368813142	0.190233750838474
5630	0.201397725188679	0.191962737705335
5631	0.201397725188679	0.191962737705335
5632	0.203821990717091	0.194387003233747
5633	0.169573709826992	0.161724086613653
5634	0.180083433292074	0.170957075345908
5635	0.177397175182993	0.168270817236826
5636	0.177397175182993	0.168270817236826
5637	0.175040808554777	0.16603567601865
5638	0.170342028026299	0.161336895490172
5639	0.196999097107121	0.187993964570995
5640	0.174504545847486	0.165499413311359
5641	0.178443479199659	0.169438346663533
5642	0.176605758616304	0.167693366467732
5643	0.169952061669308	0.161375447679353
5644	0.169700588187211	0.161123974197256
5645	0.164126530769304	0.155193997058536
5646	0.164126530769304	0.155193997058536
5647	0.164126530769304	0.155193997058536
5648	0.183337837416653	0.174405303705885
5649	0.169752188473149	0.161481570866991
5650	0.187105464276833	0.178834846670675
5651	0.213549973873313	0.204592867377629
5652	0.213549973873313	0.204592867377629
5653	0.169770194860778	0.160843170398768
5654	0.169530548458483	0.160603523996473
5655	0.160588523140653	0.151661498678643
5656	0.202105339950748	0.191008122059574
5657	0.169686601387718	0.160369434462434
5658	0.163840642807927	0.15522461523037
5659	0.17851906466477	0.170075641666316
5660	0.19262859042503	0.183517828649482
5661	0.182703001637037	0.173592239861489
5662	0.188682889321784	0.179572127546235
5663	0.183039034059517	0.174200792070871
5664	0.218818012527519	0.209979770538873
5665	0.191248708348565	0.183959414119966
5666	0.191638733806291	0.184349439577692
5667	0.164494994559466	0.157205700330867
5668	0.185546538188858	0.177685020642184
5669	0.185546538188858	0.177685020642184
5670	0.185546538188858	0.177685020642184
5671	0.181146122149985	0.17230722570789
5672	0.212334017757489	0.203495121315394
5673	0.193420026106533	0.184581129664438
5674	0.203003825352023	0.192986951447028
5675	0.203003825352023	0.192986951447028
5676	0.195803295362953	0.186425607301483
5677	0.182065474707637	0.172687786646167
5678	0.182065474707637	0.172687786646167
5679	0.19505864213759	0.185011712028531
5680	0.180317591981079	0.170955105106783
5681	0.186885962461435	0.176266833064769
5682	0.173898286998477	0.16401713601649
5683	0.204934390019638	0.193446662239511
5684	0.176908579850207	0.167410540933737
5685	0.184380703552198	0.174882664635727
5686	0.184380703552198	0.174882664635727
5687	0.188666204377853	0.178947405626788
5688	0.188666204377853	0.178947405626788
5689	0.17983562167653	0.170768486164308
5690	0.175534748976806	0.166061936631214
5691	0.186787379068061	0.176707313435755
5692	0.173672492325463	0.164300177504722
5693	0.178250030510234	0.167498568968693
5694	0.178250030510234	0.167498568968693
5695	0.204634612626209	0.193883151084669
5696	0.176939267207768	0.167608029136886
5697	0.181955743673694	0.172624505602812
5698	0.189802002818701	0.180470764747819
5699	0.172477269443794	0.16399776744121
5700	0.181880005328203	0.173400503325619
5701	0.181595763609128	0.172015454924067
5702	0.209557020663738	0.199976711978677
5703	0.197423345955564	0.187843037270503
5704	0.197423345955564	0.187843037270503
5705	0.197423345955564	0.187843037270503
5706	0.190359352976418	0.181121836745623
5707	0.190359352976418	0.181121836745623
5708	0.192795135875493	0.183439419074497
5709	0.203950487731919	0.194053438224004
5710	0.227122308366348	0.218900956369654
5711	0.229255702105948	0.221378312430981
5712	0.181809254891231	0.17449824109247
5713	0.181809254891231	0.17449824109247
5714	0.186950271347351	0.17963925754859
5715	0.190864660412984	0.18340056765763
5716	0.190864660412984	0.18340056765763
5717	0.190864660412984	0.18340056765763
5718	0.167432996795732	0.159968904040379
5719	0.198580178953221	0.18972755788421
5720	0.223014593570451	0.214385037042272
5721	0.217265595367574	0.20864515570571
5722	0.173286479712058	0.164666040050194
5723	0.17819833992342	0.169333551166059
5724	0.17819833992342	0.169333551166059
5725	0.17819833992342	0.169333551166059
5726	0.177883462721927	0.169018673964566
5727	0.205163896318377	0.195212664429229
5728	0.205984344747367	0.195993317978532
5729	0.199275686413915	0.189743376674849
5730	0.212590755495032	0.204036507910037
5731	0.212590755495032	0.204036507910037
5732	0.212590755495032	0.204036507910037
5733	0.212590755495032	0.204036507910037
5734	0.178833530073848	0.171637609022681
5735	0.214264039754344	0.206603056950744
5736	0.209311099351699	0.201827208286384
5737	0.196414055669516	0.189281986321022
5738	0.169036738450016	0.162898777819046
5739	0.169036738450016	0.162898777819046
5740	0.169036738450016	0.162898777819046
5741	0.169036738450016	0.162898777819046
5742	0.206233296564077	0.200095335933107
5743	0.206233296564077	0.200095335933107
5744	0.201282591833175	0.195291975162855
5745	0.1928604672001	0.186869850529781
5746	0.187858285767552	0.181992808845841
5747	0.194637473808532	0.188560331104607
5748	0.207500439537131	0.200812721122608
5749	0.200231070167759	0.193543351753235
5750	0.200231070167759	0.193543351753235
5751	0.193243140665324	0.186555422250801
5752	0.193243140665324	0.186555422250801
5753	0.185387312821153	0.178971467262524
5754	0.219135743138849	0.211551938923992
5755	0.219135743138849	0.211551938923992
5756	0.222338648473658	0.214754844258801
5757	0.186954870406241	0.180577980270817
5758	0.195870806375239	0.189189800364122
5759	0.195870806375239	0.189189800364122
5760	0.179350784090156	0.172669778079039
5761	0.179350784090156	0.172669778079039
5762	0.193232587333225	0.185999546372126
5763	0.193232587333225	0.185999546372126
5764	0.215458590219065	0.207393590262366
5765	0.215458590219065	0.207393590262366
5766	0.215088841075574	0.207023841118876
5767	0.208921327249903	0.20152314801299
5768	0.208921327249903	0.20152314801299
5769	0.208921327249903	0.20152314801299
5770	0.197751381123681	0.190748744384015
5771	0.197751381123681	0.190748744384015
5772	0.183343089047782	0.176340452308115
5773	0.171745057116145	0.165185397556224
5774	0.171745057116145	0.165185397556224
5775	0.162727604876557	0.156167945316637
5776	0.175074513927609	0.167968767375114
5777	0.175074513927609	0.167968767375114
5778	0.175180662145373	0.167988066669611
5779	0.175180662145373	0.167988066669611
5780	0.179636089706887	0.172260562578002
5781	0.193621226159281	0.186245699030395
5782	0.172058407352132	0.164889650678629
5783	0.23510227744085	0.226637866512655
5784	0.23510227744085	0.226637866512655
5785	0.180947909386279	0.172597067606414
5786	0.180947909386279	0.172597067606414
5787	0.214187545110789	0.204302676551078
5788	0.187546471357993	0.177661602798283
5789	0.191660945493438	0.181572660405075
5790	0.192730761314725	0.182642476226362
5791	0.200386515459211	0.190298230370848
5792	0.194404521505011	0.184617394707008
5793	0.194404521505011	0.184617394707008
5794	0.203937056325951	0.194149929527948
5795	0.171107487259294	0.162728996953081
5796	0.1950082303429	0.185459410511984
5797	0.183500516203835	0.17395169637292
5798	0.174179903402355	0.165116100476004
5799	0.207271434472439	0.198207631546087
5800	0.207271434472439	0.198207631546087
5801	0.167782444883897	0.158445650692942
5802	0.174598298861488	0.165261504670534
5803	0.202797306086285	0.191952545732063
5804	0.184537038499476	0.174668761658791
5805	0.184537038499476	0.174668761658791
5806	0.190903777683169	0.180695033989065
5807	0.208630199293838	0.197473519958893
5808	0.208630199293838	0.197473519958893
5809	0.208630199293838	0.197473519958893
5810	0.201214680213673	0.191387021127655
5811	0.199788098185045	0.189960439099026
5812	0.193999482274351	0.18524136260983
5813	0.181708418501014	0.173349262082806
5814	0.226573802604201	0.217015769780436
5815	0.197883616094074	0.189129298590231
5816	0.210870221355968	0.202362026993078
5817	0.210870221355968	0.202362026993078
5818	0.210870221355968	0.202362026993078
5819	0.19949891218423	0.19144952754787
5820	0.217228220878747	0.208463493870559
5821	0.220128965870971	0.210958267745643
5822	0.220924690410693	0.211720841947718
5823	0.191509682676225	0.183923142053372
5824	0.191509682676225	0.183923142053372
5825	0.182346247299406	0.175122710644601
5826	0.196014646834322	0.188791110179517
5827	0.197152938598736	0.189929401943932
5828	0.180277480137836	0.173672247697137
5829	0.180277480137836	0.173672247697137
5830	0.185727132671093	0.17892222902534
5831	0.187833126272229	0.181028222626476
5832	0.20772212775246	0.200917224106707
5833	0.202333882921601	0.195705496276182
5834	0.206160852055691	0.199407095251134
5835	0.168488415949447	0.16296879486542
5836	0.194920313431416	0.189400692347389
5837	0.194920313431416	0.189400692347389
5838	0.224660136296793	0.219140515212766
5839	0.21767966850302	0.212331548860441
5840	0.21767966850302	0.212331548860441
5841	0.202588605582806	0.197611254650902
5842	0.219422244385044	0.214031311812956
5843	0.174077045875246	0.168686113303158
5844	0.201907800170287	0.195654986474925
5845	0.200199131577564	0.193946317882202
5846	0.203679442257613	0.197317928119283
5847	0.203679442257613	0.197317928119283
5848	0.203679442257613	0.197317928119283
5849	0.192346205303931	0.185984691165601
5850	0.192346205303931	0.185984691165601
5851	0.197376094373325	0.191014580234995
5852	0.196004918556229	0.189643404417899
5853	0.197368021726817	0.190674776968108
5854	0.205721701752517	0.198745162747057
5855	0.194413354354988	0.187436815349527
5856	0.191670062588284	0.1847919668306
5857	0.209047921029689	0.202169825272005
5858	0.209047921029689	0.202169825272005
5859	0.209047921029689	0.202169825272005
5860	0.181995163864205	0.176007158059949
5861	0.196850975045526	0.190862969241269
5862	0.187455090468713	0.181752897886205
5863	0.19442347865732	0.18871819988786
5864	0.20461761821857	0.198613196524534
5865	0.187641059252984	0.181702867610922
5866	0.212885753467356	0.206465561289466
5867	0.213391445378359	0.206956002582715
5868	0.186772236812417	0.180299697766059
5869	0.182304339123335	0.175986633807842
5870	0.182304339123335	0.175986633807842
5871	0.186473445855423	0.180011261325179
5872	0.218858746822139	0.211833669979925
5873	0.176364030773703	0.170702978216389
5874	0.199504668957941	0.193100832464493
5875	0.19036939203523	0.184258785870881
5876	0.220180751835331	0.214070145670982
5877	0.197871206062268	0.191760599897919
5878	0.19922949943683	0.193076946816335
5879	0.19922949943683	0.193076946816335
5880	0.173238903762592	0.167086351142097
5881	0.178501540561793	0.171111636210455
5882	0.178501540561793	0.171111636210455
5883	0.192268080131822	0.184878175780484
5884	0.20503903762508	0.197649133273742
5885	0.20503903762508	0.197649133273742
5886	0.194844895128632	0.187855380677205
5887	0.213766479481319	0.206776965029892
5888	0.174841052066746	0.16785153761532
5889	0.224214467214772	0.217224952763346
5890	0.197792252800188	0.19220523470777
5891	0.197792252800188	0.19220523470777
5892	0.201924833231175	0.196221082550349
5893	0.205148077528885	0.199444326848059
5894	0.179348347800622	0.173644597119796
5895	0.179348347800622	0.173644597119796
5896	0.215519931719326	0.208906980548177
5897	0.190811084644742	0.184956292581644
5898	0.201926794712538	0.19607200264944
5899	0.213670442803874	0.207815650740777
5900	0.213670442803874	0.207815650740777
5901	0.209815121554498	0.203960329491401
5902	0.209815121554498	0.203960329491401
5903	0.209815121554498	0.203960329491401
5904	0.206732679967501	0.200963901983869
5905	0.208217261521246	0.202937153487498
5906	0.208217261521246	0.202937153487498
5907	0.184749983355644	0.180064973744895
5908	0.184749983355644	0.180064973744895
5909	0.184749983355644	0.180064973744895
5910	0.184749983355644	0.180064973744895
5911	0.225044294491554	0.220359284880805
5912	0.189922321196968	0.185968486676906
5913	0.195874041508619	0.191796303083668
5914	0.196487640028068	0.192409901603117
5915	0.191298153851895	0.187220415426944
5916	0.191298153851895	0.187220415426944
5917	0.210218063440253	0.206238773262843
5918	0.209747959015553	0.20636226244246
5919	0.209747959015553	0.20636226244246
5920	0.195978539236426	0.192517968564236
5921	0.190985214615771	0.187612815601592
5922	0.190985214615771	0.187612815601592
5923	0.190985214615771	0.187612815601592
5924	0.197955422291912	0.194583023277733
5925	0.197955422291912	0.194583023277733
5926	0.2022482879574	0.198802755023621
5927	0.2022482879574	0.198802755023621
5928	0.2022482879574	0.198802755023621
5929	0.189886877400075	0.186616220418999
5930	0.219313708040421	0.215536196292009
5931	0.219313708040421	0.215536196292009
5932	0.219313708040421	0.215536196292009
5933	0.231580600390677	0.227953574057422
5934	0.231580600390677	0.227953574057422
5935	0.231580600390677	0.227953574057422
5936	0.17442659471482	0.171694717125836
5937	0.223126612389464	0.219631992816747
5938	0.175409372800873	0.172662102894951
5939	0.210428080355336	0.207132345792865
5940	0.210428080355336	0.207132345792865
5941	0.200183527272901	0.19704824338609
5942	0.192161263711166	0.189076748810624
5943	0.192161263711166	0.189076748810624
5944	0.201992902385206	0.198908387484664
5945	0.201992902385206	0.198908387484664
5946	0.201992902385206	0.198908387484664
5947	0.201992902385206	0.198908387484664
5948	0.197804779704218	0.194784219163767
5949	0.197804779704218	0.194784219163767
5950	0.209125985794965	0.205932545769805
5951	0.209125985794965	0.205932545769805
5952	0.18799315883481	0.184766363834498
5953	0.203187155655862	0.199699564394235
5954	0.203187155655862	0.199699564394235
5955	0.197073374409359	0.193585783147731
5956	0.197073374409359	0.193585783147731
5957	0.197073374409359	0.193585783147731
5958	0.189794645531184	0.186307054269557
5959	0.189794645531184	0.186307054269557
5960	0.223360641113243	0.219256254406454
5961	0.168262122221275	0.164157735514486
5962	0.218969777790235	0.214865391083446
5963	0.218969777790235	0.214865391083446
5964	0.199281200436378	0.195545857969311
5965	0.199281200436378	0.195545857969311
5966	0.199281200436378	0.195545857969311
